,1-OFF-NO,1-OFF-YES,DCA-NO,DCA-YES
38,89.92122057022323,90.18266832070789,89.96434829852826,90.18266832070789
39,89.4520581262246,89.71643516857672,89.49600669168564,89.71643516857671
40,88.9877542119895,89.25039469640646,89.03076968556267,89.25039469640647
41,107.43699488395842,106.33611634435044,106.89370999869821,106.33611634435043
42,106.8245676190399,105.86489874033849,106.33869204442749,105.86489874033849
43,106.21906884312286,105.39387655865173,105.78756554860115,105.39387655865173
44,105.62038164285708,104.92304967774771,105.24028972727957,104.92304967774771
45,105.02839172061954,104.45241797618472,104.69682436444702,104.45241797618473
46,104.44298732176858,103.98198133262176,104.15712980216043,103.98198133262173
47,103.86405916431238,103.51173962581827,103.62116693090243,103.51173962581828
48,103.29150037089863,103.04169273463431,103.0888971801339,103.0416927346343
49,102.72520640303705,102.57184053803019,102.56028250904106,102.5718405380302
50,102.16507499746878,102.10218291506649,102.03528539747262,102.10218291506649
