,Date,Price,Open,High,Low,Vol.,Change %
350,2020-12-15,80.76,81.64,81.64,80.72,2.15K,-0.66%
351,2020-12-16,80.51,80.23,80.75,80.23,2.04K,-0.31%
352,2020-12-17,80.11,80.19,80.31,79.82,2.23K,-0.51%
353,2020-12-18,80.67,80.47,80.75,80.44,1.57K,0.71%
354,2020-12-19,80.91,80.96666666666667,81.16,80.80333333333333,,
355,2020-12-20,81.15,81.46333333333332,81.57000000000001,81.16666666666667,,
356,2020-12-21,81.39,81.96,81.98,81.53,2.29K,0.89%
357,2020-12-22,81.39,80.99,81.42,80.76,1.45K,0.00%
358,2020-12-23,80.4,80.98,81.2,80.31,3.89K,-1.20%
359,2020-12-24,80.11,80.34,80.39,79.72,0.50K,-0.37%
360,2020-12-25,80.26,80.514,80.554,79.902,,
361,2020-12-26,80.41,80.688,80.718,80.084,,
362,2020-12-27,80.56,80.862,80.88199999999999,80.26599999999999,,
363,2020-12-28,80.71,81.036,81.04599999999999,80.448,,
364,2020-12-29,80.86,81.21,81.21,80.63,4.72K,0.93%
365,2020-12-30,80.42,80.36,80.43,80.22,0.50K,-0.54%
366,2020-12-31,80.62,80.37,80.62,80.37,0.92K,0.25%
