,ST,CB,PB,GO,CA
9101,40,20,0,25,15
9102,40,20,0,30,10
9103,40,20,0,35,5
9104,40,20,0,40,0
9105,40,20,5,0,35
9106,40,20,5,5,30
9107,40,20,5,10,25
9108,40,20,5,15,20
9109,40,20,5,20,15
9110,40,20,5,25,10
9111,40,20,5,30,5
9112,40,20,5,35,0
9113,40,20,10,0,30
9114,40,20,10,5,25
9115,40,20,10,10,20
9116,40,20,10,15,15
9117,40,20,10,20,10
9118,40,20,10,25,5
9119,40,20,10,30,0
9120,40,20,15,0,25
9121,40,20,15,5,20
9122,40,20,15,10,15
9123,40,20,15,15,10
9124,40,20,15,20,5
9125,40,20,15,25,0
9126,40,20,20,0,20
9127,40,20,20,5,15
9128,40,20,20,10,10
9129,40,20,20,15,5
9130,40,20,20,20,0
9131,40,20,25,0,15
9132,40,20,25,5,10
9133,40,20,25,10,5
9134,40,20,25,15,0
9135,40,20,30,0,10
9136,40,20,30,5,5
9137,40,20,30,10,0
9138,40,20,35,0,5
9139,40,20,35,5,0
9140,40,20,40,0,0
9141,40,25,0,0,35
9142,40,25,0,5,30
9143,40,25,0,10,25
9144,40,25,0,15,20
9145,40,25,0,20,15
9146,40,25,0,25,10
9147,40,25,0,30,5
9148,40,25,0,35,0
9149,40,25,5,0,30
9150,40,25,5,5,25
9151,40,25,5,10,20
9152,40,25,5,15,15
9153,40,25,5,20,10
9154,40,25,5,25,5
9155,40,25,5,30,0
9156,40,25,10,0,25
9157,40,25,10,5,20
9158,40,25,10,10,15
9159,40,25,10,15,10
9160,40,25,10,20,5
9161,40,25,10,25,0
9162,40,25,15,0,20
9163,40,25,15,5,15
9164,40,25,15,10,10
9165,40,25,15,15,5
9166,40,25,15,20,0
9167,40,25,20,0,15
9168,40,25,20,5,10
9169,40,25,20,10,5
9170,40,25,20,15,0
9171,40,25,25,0,10
9172,40,25,25,5,5
9173,40,25,25,10,0
9174,40,25,30,0,5
9175,40,25,30,5,0
9176,40,25,35,0,0
9177,40,30,0,0,30
9178,40,30,0,5,25
9179,40,30,0,10,20
9180,40,30,0,15,15
9181,40,30,0,20,10
9182,40,30,0,25,5
9183,40,30,0,30,0
9184,40,30,5,0,25
9185,40,30,5,5,20
9186,40,30,5,10,15
9187,40,30,5,15,10
9188,40,30,5,20,5
9189,40,30,5,25,0
9190,40,30,10,0,20
9191,40,30,10,5,15
9192,40,30,10,10,10
9193,40,30,10,15,5
9194,40,30,10,20,0
9195,40,30,15,0,15
9196,40,30,15,5,10
9197,40,30,15,10,5
9198,40,30,15,15,0
9199,40,30,20,0,10
9200,40,30,20,5,5
9201,40,30,20,10,0
9202,40,30,25,0,5
9203,40,30,25,5,0
9204,40,30,30,0,0
9205,40,35,0,0,25
9206,40,35,0,5,20
9207,40,35,0,10,15
9208,40,35,0,15,10
9209,40,35,0,20,5
9210,40,35,0,25,0
9211,40,35,5,0,20
9212,40,35,5,5,15
9213,40,35,5,10,10
9214,40,35,5,15,5
9215,40,35,5,20,0
9216,40,35,10,0,15
9217,40,35,10,5,10
9218,40,35,10,10,5
9219,40,35,10,15,0
9220,40,35,15,0,10
9221,40,35,15,5,5
9222,40,35,15,10,0
9223,40,35,20,0,5
9224,40,35,20,5,0
9225,40,35,25,0,0
9226,40,40,0,0,20
9227,40,40,0,5,15
9228,40,40,0,10,10
9229,40,40,0,15,5
9230,40,40,0,20,0
9231,40,40,5,0,15
9232,40,40,5,5,10
9233,40,40,5,10,5
9234,40,40,5,15,0
9235,40,40,10,0,10
9236,40,40,10,5,5
9237,40,40,10,10,0
9238,40,40,15,0,5
9239,40,40,15,5,0
9240,40,40,20,0,0
9241,40,45,0,0,15
9242,40,45,0,5,10
9243,40,45,0,10,5
9244,40,45,0,15,0
9245,40,45,5,0,10
9246,40,45,5,5,5
9247,40,45,5,10,0
9248,40,45,10,0,5
9249,40,45,10,5,0
9250,40,45,15,0,0
9251,40,50,0,0,10
9252,40,50,0,5,5
9253,40,50,0,10,0
9254,40,50,5,0,5
9255,40,50,5,5,0
9256,40,50,10,0,0
9257,40,55,0,0,5
9258,40,55,0,5,0
9259,40,55,5,0,0
9260,40,60,0,0,0
9261,45,0,0,0,55
9262,45,0,0,5,50
9263,45,0,0,10,45
9264,45,0,0,15,40
9265,45,0,0,20,35
9266,45,0,0,25,30
9267,45,0,0,30,25
9268,45,0,0,35,20
9269,45,0,0,40,15
9270,45,0,0,45,10
9271,45,0,0,50,5
9272,45,0,0,55,0
9273,45,0,5,0,50
9274,45,0,5,5,45
9275,45,0,5,10,40
9276,45,0,5,15,35
9277,45,0,5,20,30
9278,45,0,5,25,25
9279,45,0,5,30,20
9280,45,0,5,35,15
9281,45,0,5,40,10
9282,45,0,5,45,5
9283,45,0,5,50,0
9284,45,0,10,0,45
9285,45,0,10,5,40
9286,45,0,10,10,35
9287,45,0,10,15,30
9288,45,0,10,20,25
9289,45,0,10,25,20
9290,45,0,10,30,15
9291,45,0,10,35,10
9292,45,0,10,40,5
9293,45,0,10,45,0
9294,45,0,15,0,40
9295,45,0,15,5,35
9296,45,0,15,10,30
9297,45,0,15,15,25
9298,45,0,15,20,20
9299,45,0,15,25,15
9300,45,0,15,30,10
9301,45,0,15,35,5
9302,45,0,15,40,0
9303,45,0,20,0,35
9304,45,0,20,5,30
9305,45,0,20,10,25
9306,45,0,20,15,20
9307,45,0,20,20,15
9308,45,0,20,25,10
9309,45,0,20,30,5
9310,45,0,20,35,0
9311,45,0,25,0,30
9312,45,0,25,5,25
9313,45,0,25,10,20
9314,45,0,25,15,15
9315,45,0,25,20,10
9316,45,0,25,25,5
9317,45,0,25,30,0
9318,45,0,30,0,25
9319,45,0,30,5,20
9320,45,0,30,10,15
9321,45,0,30,15,10
9322,45,0,30,20,5
9323,45,0,30,25,0
9324,45,0,35,0,20
9325,45,0,35,5,15
9326,45,0,35,10,10
9327,45,0,35,15,5
9328,45,0,35,20,0
9329,45,0,40,0,15
9330,45,0,40,5,10
9331,45,0,40,10,5
9332,45,0,40,15,0
9333,45,0,45,0,10
9334,45,0,45,5,5
9335,45,0,45,10,0
9336,45,0,50,0,5
9337,45,0,50,5,0
9338,45,0,55,0,0
9339,45,5,0,0,50
9340,45,5,0,5,45
9341,45,5,0,10,40
9342,45,5,0,15,35
9343,45,5,0,20,30
9344,45,5,0,25,25
9345,45,5,0,30,20
9346,45,5,0,35,15
9347,45,5,0,40,10
9348,45,5,0,45,5
9349,45,5,0,50,0
9350,45,5,5,0,45
9351,45,5,5,5,40
9352,45,5,5,10,35
9353,45,5,5,15,30
9354,45,5,5,20,25
9355,45,5,5,25,20
9356,45,5,5,30,15
9357,45,5,5,35,10
9358,45,5,5,40,5
9359,45,5,5,45,0
9360,45,5,10,0,40
9361,45,5,10,5,35
9362,45,5,10,10,30
9363,45,5,10,15,25
9364,45,5,10,20,20
9365,45,5,10,25,15
9366,45,5,10,30,10
9367,45,5,10,35,5
9368,45,5,10,40,0
9369,45,5,15,0,35
9370,45,5,15,5,30
9371,45,5,15,10,25
9372,45,5,15,15,20
9373,45,5,15,20,15
9374,45,5,15,25,10
9375,45,5,15,30,5
9376,45,5,15,35,0
9377,45,5,20,0,30
9378,45,5,20,5,25
9379,45,5,20,10,20
9380,45,5,20,15,15
9381,45,5,20,20,10
9382,45,5,20,25,5
9383,45,5,20,30,0
9384,45,5,25,0,25
9385,45,5,25,5,20
9386,45,5,25,10,15
9387,45,5,25,15,10
9388,45,5,25,20,5
9389,45,5,25,25,0
9390,45,5,30,0,20
9391,45,5,30,5,15
9392,45,5,30,10,10
9393,45,5,30,15,5
9394,45,5,30,20,0
9395,45,5,35,0,15
9396,45,5,35,5,10
9397,45,5,35,10,5
9398,45,5,35,15,0
9399,45,5,40,0,10
9400,45,5,40,5,5
9401,45,5,40,10,0
9402,45,5,45,0,5
9403,45,5,45,5,0
9404,45,5,50,0,0
9405,45,10,0,0,45
9406,45,10,0,5,40
9407,45,10,0,10,35
9408,45,10,0,15,30
9409,45,10,0,20,25
9410,45,10,0,25,20
9411,45,10,0,30,15
9412,45,10,0,35,10
9413,45,10,0,40,5
9414,45,10,0,45,0
9415,45,10,5,0,40
9416,45,10,5,5,35
9417,45,10,5,10,30
9418,45,10,5,15,25
9419,45,10,5,20,20
9420,45,10,5,25,15
9421,45,10,5,30,10
9422,45,10,5,35,5
9423,45,10,5,40,0
9424,45,10,10,0,35
9425,45,10,10,5,30
9426,45,10,10,10,25
9427,45,10,10,15,20
9428,45,10,10,20,15
9429,45,10,10,25,10
9430,45,10,10,30,5
9431,45,10,10,35,0
9432,45,10,15,0,30
9433,45,10,15,5,25
9434,45,10,15,10,20
9435,45,10,15,15,15
9436,45,10,15,20,10
9437,45,10,15,25,5
9438,45,10,15,30,0
9439,45,10,20,0,25
9440,45,10,20,5,20
9441,45,10,20,10,15
9442,45,10,20,15,10
9443,45,10,20,20,5
9444,45,10,20,25,0
9445,45,10,25,0,20
9446,45,10,25,5,15
9447,45,10,25,10,10
9448,45,10,25,15,5
9449,45,10,25,20,0
9450,45,10,30,0,15
9451,45,10,30,5,10
9452,45,10,30,10,5
9453,45,10,30,15,0
9454,45,10,35,0,10
9455,45,10,35,5,5
9456,45,10,35,10,0
9457,45,10,40,0,5
9458,45,10,40,5,0
9459,45,10,45,0,0
9460,45,15,0,0,40
9461,45,15,0,5,35
9462,45,15,0,10,30
9463,45,15,0,15,25
9464,45,15,0,20,20
9465,45,15,0,25,15
9466,45,15,0,30,10
9467,45,15,0,35,5
9468,45,15,0,40,0
9469,45,15,5,0,35
9470,45,15,5,5,30
9471,45,15,5,10,25
9472,45,15,5,15,20
9473,45,15,5,20,15
9474,45,15,5,25,10
9475,45,15,5,30,5
9476,45,15,5,35,0
9477,45,15,10,0,30
9478,45,15,10,5,25
9479,45,15,10,10,20
9480,45,15,10,15,15
9481,45,15,10,20,10
9482,45,15,10,25,5
9483,45,15,10,30,0
9484,45,15,15,0,25
9485,45,15,15,5,20
9486,45,15,15,10,15
9487,45,15,15,15,10
9488,45,15,15,20,5
9489,45,15,15,25,0
9490,45,15,20,0,20
9491,45,15,20,5,15
9492,45,15,20,10,10
9493,45,15,20,15,5
9494,45,15,20,20,0
9495,45,15,25,0,15
9496,45,15,25,5,10
9497,45,15,25,10,5
9498,45,15,25,15,0
9499,45,15,30,0,10
9500,45,15,30,5,5
9501,45,15,30,10,0
9502,45,15,35,0,5
9503,45,15,35,5,0
9504,45,15,40,0,0
9505,45,20,0,0,35
9506,45,20,0,5,30
9507,45,20,0,10,25
9508,45,20,0,15,20
9509,45,20,0,20,15
9510,45,20,0,25,10
9511,45,20,0,30,5
9512,45,20,0,35,0
9513,45,20,5,0,30
9514,45,20,5,5,25
9515,45,20,5,10,20
9516,45,20,5,15,15
9517,45,20,5,20,10
9518,45,20,5,25,5
9519,45,20,5,30,0
9520,45,20,10,0,25
9521,45,20,10,5,20
9522,45,20,10,10,15
9523,45,20,10,15,10
9524,45,20,10,20,5
9525,45,20,10,25,0
9526,45,20,15,0,20
9527,45,20,15,5,15
9528,45,20,15,10,10
9529,45,20,15,15,5
9530,45,20,15,20,0
9531,45,20,20,0,15
9532,45,20,20,5,10
9533,45,20,20,10,5
9534,45,20,20,15,0
9535,45,20,25,0,10
9536,45,20,25,5,5
9537,45,20,25,10,0
9538,45,20,30,0,5
9539,45,20,30,5,0
9540,45,20,35,0,0
9541,45,25,0,0,30
9542,45,25,0,5,25
9543,45,25,0,10,20
9544,45,25,0,15,15
9545,45,25,0,20,10
9546,45,25,0,25,5
9547,45,25,0,30,0
9548,45,25,5,0,25
9549,45,25,5,5,20
9550,45,25,5,10,15
9551,45,25,5,15,10
9552,45,25,5,20,5
9553,45,25,5,25,0
9554,45,25,10,0,20
9555,45,25,10,5,15
9556,45,25,10,10,10
9557,45,25,10,15,5
9558,45,25,10,20,0
9559,45,25,15,0,15
9560,45,25,15,5,10
9561,45,25,15,10,5
9562,45,25,15,15,0
9563,45,25,20,0,10
9564,45,25,20,5,5
9565,45,25,20,10,0
9566,45,25,25,0,5
9567,45,25,25,5,0
9568,45,25,30,0,0
9569,45,30,0,0,25
9570,45,30,0,5,20
9571,45,30,0,10,15
9572,45,30,0,15,10
9573,45,30,0,20,5
9574,45,30,0,25,0
9575,45,30,5,0,20
9576,45,30,5,5,15
9577,45,30,5,10,10
9578,45,30,5,15,5
9579,45,30,5,20,0
9580,45,30,10,0,15
9581,45,30,10,5,10
9582,45,30,10,10,5
9583,45,30,10,15,0
9584,45,30,15,0,10
9585,45,30,15,5,5
9586,45,30,15,10,0
9587,45,30,20,0,5
9588,45,30,20,5,0
9589,45,30,25,0,0
9590,45,35,0,0,20
9591,45,35,0,5,15
9592,45,35,0,10,10
9593,45,35,0,15,5
9594,45,35,0,20,0
9595,45,35,5,0,15
9596,45,35,5,5,10
9597,45,35,5,10,5
9598,45,35,5,15,0
9599,45,35,10,0,10
9600,45,35,10,5,5
9601,45,35,10,10,0
9602,45,35,15,0,5
9603,45,35,15,5,0
9604,45,35,20,0,0
9605,45,40,0,0,15
9606,45,40,0,5,10
9607,45,40,0,10,5
9608,45,40,0,15,0
9609,45,40,5,0,10
9610,45,40,5,5,5
9611,45,40,5,10,0
9612,45,40,10,0,5
9613,45,40,10,5,0
9614,45,40,15,0,0
9615,45,45,0,0,10
9616,45,45,0,5,5
9617,45,45,0,10,0
9618,45,45,5,0,5
9619,45,45,5,5,0
9620,45,45,10,0,0
9621,45,50,0,0,5
9622,45,50,0,5,0
9623,45,50,5,0,0
9624,45,55,0,0,0
9625,50,0,0,0,50
9626,50,0,0,5,45
9627,50,0,0,10,40
9628,50,0,0,15,35
9629,50,0,0,20,30
9630,50,0,0,25,25
9631,50,0,0,30,20
9632,50,0,0,35,15
9633,50,0,0,40,10
9634,50,0,0,45,5
9635,50,0,0,50,0
9636,50,0,5,0,45
9637,50,0,5,5,40
9638,50,0,5,10,35
9639,50,0,5,15,30
9640,50,0,5,20,25
9641,50,0,5,25,20
9642,50,0,5,30,15
9643,50,0,5,35,10
9644,50,0,5,40,5
9645,50,0,5,45,0
9646,50,0,10,0,40
9647,50,0,10,5,35
9648,50,0,10,10,30
9649,50,0,10,15,25
9650,50,0,10,20,20
9651,50,0,10,25,15
9652,50,0,10,30,10
9653,50,0,10,35,5
9654,50,0,10,40,0
9655,50,0,15,0,35
9656,50,0,15,5,30
9657,50,0,15,10,25
9658,50,0,15,15,20
9659,50,0,15,20,15
9660,50,0,15,25,10
9661,50,0,15,30,5
9662,50,0,15,35,0
9663,50,0,20,0,30
9664,50,0,20,5,25
9665,50,0,20,10,20
9666,50,0,20,15,15
9667,50,0,20,20,10
9668,50,0,20,25,5
9669,50,0,20,30,0
9670,50,0,25,0,25
9671,50,0,25,5,20
9672,50,0,25,10,15
9673,50,0,25,15,10
9674,50,0,25,20,5
9675,50,0,25,25,0
9676,50,0,30,0,20
9677,50,0,30,5,15
9678,50,0,30,10,10
9679,50,0,30,15,5
9680,50,0,30,20,0
9681,50,0,35,0,15
9682,50,0,35,5,10
9683,50,0,35,10,5
9684,50,0,35,15,0
9685,50,0,40,0,10
9686,50,0,40,5,5
9687,50,0,40,10,0
9688,50,0,45,0,5
9689,50,0,45,5,0
9690,50,0,50,0,0
9691,50,5,0,0,45
9692,50,5,0,5,40
9693,50,5,0,10,35
9694,50,5,0,15,30
9695,50,5,0,20,25
9696,50,5,0,25,20
9697,50,5,0,30,15
9698,50,5,0,35,10
9699,50,5,0,40,5
9700,50,5,0,45,0
9701,50,5,5,0,40
9702,50,5,5,5,35
9703,50,5,5,10,30
9704,50,5,5,15,25
9705,50,5,5,20,20
9706,50,5,5,25,15
9707,50,5,5,30,10
9708,50,5,5,35,5
9709,50,5,5,40,0
9710,50,5,10,0,35
9711,50,5,10,5,30
9712,50,5,10,10,25
9713,50,5,10,15,20
9714,50,5,10,20,15
9715,50,5,10,25,10
9716,50,5,10,30,5
9717,50,5,10,35,0
9718,50,5,15,0,30
9719,50,5,15,5,25
9720,50,5,15,10,20
9721,50,5,15,15,15
9722,50,5,15,20,10
9723,50,5,15,25,5
9724,50,5,15,30,0
9725,50,5,20,0,25
9726,50,5,20,5,20
9727,50,5,20,10,15
9728,50,5,20,15,10
9729,50,5,20,20,5
9730,50,5,20,25,0
9731,50,5,25,0,20
9732,50,5,25,5,15
9733,50,5,25,10,10
9734,50,5,25,15,5
9735,50,5,25,20,0
9736,50,5,30,0,15
9737,50,5,30,5,10
9738,50,5,30,10,5
9739,50,5,30,15,0
9740,50,5,35,0,10
9741,50,5,35,5,5
9742,50,5,35,10,0
9743,50,5,40,0,5
9744,50,5,40,5,0
9745,50,5,45,0,0
9746,50,10,0,0,40
9747,50,10,0,5,35
9748,50,10,0,10,30
9749,50,10,0,15,25
9750,50,10,0,20,20
9751,50,10,0,25,15
9752,50,10,0,30,10
9753,50,10,0,35,5
9754,50,10,0,40,0
9755,50,10,5,0,35
9756,50,10,5,5,30
9757,50,10,5,10,25
9758,50,10,5,15,20
9759,50,10,5,20,15
9760,50,10,5,25,10
9761,50,10,5,30,5
9762,50,10,5,35,0
9763,50,10,10,0,30
9764,50,10,10,5,25
9765,50,10,10,10,20
9766,50,10,10,15,15
9767,50,10,10,20,10
9768,50,10,10,25,5
9769,50,10,10,30,0
9770,50,10,15,0,25
9771,50,10,15,5,20
9772,50,10,15,10,15
9773,50,10,15,15,10
9774,50,10,15,20,5
9775,50,10,15,25,0
9776,50,10,20,0,20
9777,50,10,20,5,15
9778,50,10,20,10,10
9779,50,10,20,15,5
9780,50,10,20,20,0
9781,50,10,25,0,15
9782,50,10,25,5,10
9783,50,10,25,10,5
9784,50,10,25,15,0
9785,50,10,30,0,10
9786,50,10,30,5,5
9787,50,10,30,10,0
9788,50,10,35,0,5
9789,50,10,35,5,0
9790,50,10,40,0,0
9791,50,15,0,0,35
9792,50,15,0,5,30
9793,50,15,0,10,25
9794,50,15,0,15,20
9795,50,15,0,20,15
9796,50,15,0,25,10
9797,50,15,0,30,5
9798,50,15,0,35,0
9799,50,15,5,0,30
9800,50,15,5,5,25
9801,50,15,5,10,20
9802,50,15,5,15,15
9803,50,15,5,20,10
9804,50,15,5,25,5
9805,50,15,5,30,0
9806,50,15,10,0,25
9807,50,15,10,5,20
9808,50,15,10,10,15
9809,50,15,10,15,10
9810,50,15,10,20,5
9811,50,15,10,25,0
9812,50,15,15,0,20
9813,50,15,15,5,15
9814,50,15,15,10,10
9815,50,15,15,15,5
9816,50,15,15,20,0
9817,50,15,20,0,15
9818,50,15,20,5,10
9819,50,15,20,10,5
9820,50,15,20,15,0
9821,50,15,25,0,10
9822,50,15,25,5,5
9823,50,15,25,10,0
9824,50,15,30,0,5
9825,50,15,30,5,0
9826,50,15,35,0,0
9827,50,20,0,0,30
9828,50,20,0,5,25
9829,50,20,0,10,20
9830,50,20,0,15,15
9831,50,20,0,20,10
9832,50,20,0,25,5
9833,50,20,0,30,0
9834,50,20,5,0,25
9835,50,20,5,5,20
9836,50,20,5,10,15
9837,50,20,5,15,10
9838,50,20,5,20,5
9839,50,20,5,25,0
9840,50,20,10,0,20
9841,50,20,10,5,15
9842,50,20,10,10,10
9843,50,20,10,15,5
9844,50,20,10,20,0
9845,50,20,15,0,15
9846,50,20,15,5,10
9847,50,20,15,10,5
9848,50,20,15,15,0
9849,50,20,20,0,10
9850,50,20,20,5,5
9851,50,20,20,10,0
9852,50,20,25,0,5
9853,50,20,25,5,0
9854,50,20,30,0,0
9855,50,25,0,0,25
9856,50,25,0,5,20
9857,50,25,0,10,15
9858,50,25,0,15,10
9859,50,25,0,20,5
9860,50,25,0,25,0
9861,50,25,5,0,20
9862,50,25,5,5,15
9863,50,25,5,10,10
9864,50,25,5,15,5
9865,50,25,5,20,0
9866,50,25,10,0,15
9867,50,25,10,5,10
9868,50,25,10,10,5
9869,50,25,10,15,0
9870,50,25,15,0,10
9871,50,25,15,5,5
9872,50,25,15,10,0
9873,50,25,20,0,5
9874,50,25,20,5,0
9875,50,25,25,0,0
9876,50,30,0,0,20
9877,50,30,0,5,15
9878,50,30,0,10,10
9879,50,30,0,15,5
9880,50,30,0,20,0
9881,50,30,5,0,15
9882,50,30,5,5,10
9883,50,30,5,10,5
9884,50,30,5,15,0
9885,50,30,10,0,10
9886,50,30,10,5,5
9887,50,30,10,10,0
9888,50,30,15,0,5
9889,50,30,15,5,0
9890,50,30,20,0,0
9891,50,35,0,0,15
9892,50,35,0,5,10
9893,50,35,0,10,5
9894,50,35,0,15,0
9895,50,35,5,0,10
9896,50,35,5,5,5
9897,50,35,5,10,0
9898,50,35,10,0,5
9899,50,35,10,5,0
9900,50,35,15,0,0
9901,50,40,0,0,10
9902,50,40,0,5,5
9903,50,40,0,10,0
9904,50,40,5,0,5
9905,50,40,5,5,0
9906,50,40,10,0,0
9907,50,45,0,0,5
9908,50,45,0,5,0
9909,50,45,5,0,0
9910,50,50,0,0,0
9911,55,0,0,0,45
9912,55,0,0,5,40
9913,55,0,0,10,35
9914,55,0,0,15,30
9915,55,0,0,20,25
9916,55,0,0,25,20
9917,55,0,0,30,15
9918,55,0,0,35,10
9919,55,0,0,40,5
9920,55,0,0,45,0
9921,55,0,5,0,40
9922,55,0,5,5,35
9923,55,0,5,10,30
9924,55,0,5,15,25
9925,55,0,5,20,20
9926,55,0,5,25,15
9927,55,0,5,30,10
9928,55,0,5,35,5
9929,55,0,5,40,0
9930,55,0,10,0,35
9931,55,0,10,5,30
9932,55,0,10,10,25
9933,55,0,10,15,20
9934,55,0,10,20,15
9935,55,0,10,25,10
9936,55,0,10,30,5
9937,55,0,10,35,0
9938,55,0,15,0,30
9939,55,0,15,5,25
9940,55,0,15,10,20
9941,55,0,15,15,15
9942,55,0,15,20,10
9943,55,0,15,25,5
9944,55,0,15,30,0
9945,55,0,20,0,25
9946,55,0,20,5,20
9947,55,0,20,10,15
9948,55,0,20,15,10
9949,55,0,20,20,5
9950,55,0,20,25,0
9951,55,0,25,0,20
9952,55,0,25,5,15
9953,55,0,25,10,10
9954,55,0,25,15,5
9955,55,0,25,20,0
9956,55,0,30,0,15
9957,55,0,30,5,10
9958,55,0,30,10,5
9959,55,0,30,15,0
9960,55,0,35,0,10
9961,55,0,35,5,5
9962,55,0,35,10,0
9963,55,0,40,0,5
9964,55,0,40,5,0
9965,55,0,45,0,0
9966,55,5,0,0,40
9967,55,5,0,5,35
9968,55,5,0,10,30
9969,55,5,0,15,25
9970,55,5,0,20,20
9971,55,5,0,25,15
9972,55,5,0,30,10
9973,55,5,0,35,5
9974,55,5,0,40,0
9975,55,5,5,0,35
9976,55,5,5,5,30
9977,55,5,5,10,25
9978,55,5,5,15,20
9979,55,5,5,20,15
9980,55,5,5,25,10
9981,55,5,5,30,5
9982,55,5,5,35,0
9983,55,5,10,0,30
9984,55,5,10,5,25
9985,55,5,10,10,20
9986,55,5,10,15,15
9987,55,5,10,20,10
9988,55,5,10,25,5
9989,55,5,10,30,0
9990,55,5,15,0,25
9991,55,5,15,5,20
9992,55,5,15,10,15
9993,55,5,15,15,10
9994,55,5,15,20,5
9995,55,5,15,25,0
9996,55,5,20,0,20
9997,55,5,20,5,15
9998,55,5,20,10,10
9999,55,5,20,15,5
10000,55,5,20,20,0
10001,55,5,25,0,15
10002,55,5,25,5,10
10003,55,5,25,10,5
10004,55,5,25,15,0
10005,55,5,30,0,10
10006,55,5,30,5,5
10007,55,5,30,10,0
10008,55,5,35,0,5
10009,55,5,35,5,0
10010,55,5,40,0,0
10011,55,10,0,0,35
10012,55,10,0,5,30
10013,55,10,0,10,25
10014,55,10,0,15,20
10015,55,10,0,20,15
10016,55,10,0,25,10
10017,55,10,0,30,5
10018,55,10,0,35,0
10019,55,10,5,0,30
10020,55,10,5,5,25
10021,55,10,5,10,20
10022,55,10,5,15,15
10023,55,10,5,20,10
10024,55,10,5,25,5
10025,55,10,5,30,0
10026,55,10,10,0,25
10027,55,10,10,5,20
10028,55,10,10,10,15
10029,55,10,10,15,10
10030,55,10,10,20,5
10031,55,10,10,25,0
10032,55,10,15,0,20
10033,55,10,15,5,15
10034,55,10,15,10,10
10035,55,10,15,15,5
10036,55,10,15,20,0
10037,55,10,20,0,15
10038,55,10,20,5,10
10039,55,10,20,10,5
10040,55,10,20,15,0
10041,55,10,25,0,10
10042,55,10,25,5,5
10043,55,10,25,10,0
10044,55,10,30,0,5
10045,55,10,30,5,0
10046,55,10,35,0,0
10047,55,15,0,0,30
10048,55,15,0,5,25
10049,55,15,0,10,20
10050,55,15,0,15,15
10051,55,15,0,20,10
10052,55,15,0,25,5
10053,55,15,0,30,0
10054,55,15,5,0,25
10055,55,15,5,5,20
10056,55,15,5,10,15
10057,55,15,5,15,10
10058,55,15,5,20,5
10059,55,15,5,25,0
10060,55,15,10,0,20
10061,55,15,10,5,15
10062,55,15,10,10,10
10063,55,15,10,15,5
10064,55,15,10,20,0
10065,55,15,15,0,15
10066,55,15,15,5,10
10067,55,15,15,10,5
10068,55,15,15,15,0
10069,55,15,20,0,10
10070,55,15,20,5,5
10071,55,15,20,10,0
10072,55,15,25,0,5
10073,55,15,25,5,0
10074,55,15,30,0,0
10075,55,20,0,0,25
10076,55,20,0,5,20
10077,55,20,0,10,15
10078,55,20,0,15,10
10079,55,20,0,20,5
10080,55,20,0,25,0
10081,55,20,5,0,20
10082,55,20,5,5,15
10083,55,20,5,10,10
10084,55,20,5,15,5
10085,55,20,5,20,0
10086,55,20,10,0,15
10087,55,20,10,5,10
10088,55,20,10,10,5
10089,55,20,10,15,0
10090,55,20,15,0,10
10091,55,20,15,5,5
10092,55,20,15,10,0
10093,55,20,20,0,5
10094,55,20,20,5,0
10095,55,20,25,0,0
10096,55,25,0,0,20
10097,55,25,0,5,15
10098,55,25,0,10,10
10099,55,25,0,15,5
10100,55,25,0,20,0
10101,55,25,5,0,15
10102,55,25,5,5,10
10103,55,25,5,10,5
10104,55,25,5,15,0
10105,55,25,10,0,10
10106,55,25,10,5,5
10107,55,25,10,10,0
10108,55,25,15,0,5
10109,55,25,15,5,0
10110,55,25,20,0,0
10111,55,30,0,0,15
10112,55,30,0,5,10
10113,55,30,0,10,5
10114,55,30,0,15,0
10115,55,30,5,0,10
10116,55,30,5,5,5
10117,55,30,5,10,0
10118,55,30,10,0,5
10119,55,30,10,5,0
10120,55,30,15,0,0
10121,55,35,0,0,10
10122,55,35,0,5,5
10123,55,35,0,10,0
10124,55,35,5,0,5
10125,55,35,5,5,0
10126,55,35,10,0,0
10127,55,40,0,0,5
10128,55,40,0,5,0
10129,55,40,5,0,0
10130,55,45,0,0,0
10131,60,0,0,0,40
10132,60,0,0,5,35
10133,60,0,0,10,30
10134,60,0,0,15,25
10135,60,0,0,20,20
10136,60,0,0,25,15
10137,60,0,0,30,10
10138,60,0,0,35,5
10139,60,0,0,40,0
10140,60,0,5,0,35
10141,60,0,5,5,30
10142,60,0,5,10,25
10143,60,0,5,15,20
10144,60,0,5,20,15
10145,60,0,5,25,10
10146,60,0,5,30,5
10147,60,0,5,35,0
10148,60,0,10,0,30
10149,60,0,10,5,25
10150,60,0,10,10,20
10151,60,0,10,15,15
10152,60,0,10,20,10
10153,60,0,10,25,5
10154,60,0,10,30,0
10155,60,0,15,0,25
10156,60,0,15,5,20
10157,60,0,15,10,15
10158,60,0,15,15,10
10159,60,0,15,20,5
10160,60,0,15,25,0
10161,60,0,20,0,20
10162,60,0,20,5,15
10163,60,0,20,10,10
10164,60,0,20,15,5
10165,60,0,20,20,0
10166,60,0,25,0,15
10167,60,0,25,5,10
10168,60,0,25,10,5
10169,60,0,25,15,0
10170,60,0,30,0,10
10171,60,0,30,5,5
10172,60,0,30,10,0
10173,60,0,35,0,5
10174,60,0,35,5,0
10175,60,0,40,0,0
